Id,UserId,Name,Date,Class,TagBased
6347,3938,Autobiographer,2014-09-24T20:23:40.707,3,False
6348,15934,Autobiographer,2014-09-24T20:23:40.707,3,False
6349,27172,Autobiographer,2014-09-24T20:23:40.707,3,False
6350,21882,Autobiographer,2014-09-24T20:23:40.707,3,False
6351,22117,Autobiographer,2014-09-24T20:23:40.707,3,False
6352,9586,Autobiographer,2014-09-24T20:23:40.707,3,False
6353,21029,Autobiographer,2014-09-24T20:23:40.707,3,False
6354,27035,Autobiographer,2014-09-24T20:23:40.707,3,False
6355,27052,Autobiographer,2014-09-24T20:23:40.707,3,False
6356,25781,Autobiographer,2014-09-24T20:23:40.707,3,False
6357,23994,Autobiographer,2014-09-24T20:23:40.707,3,False
6358,4582,Autobiographer,2014-09-24T20:23:40.707,3,False
6359,26896,Autobiographer,2014-09-24T20:23:40.707,3,False
6360,969,Autobiographer,2014-09-24T20:23:40.707,3,False
6361,583,Autobiographer,2014-09-24T20:23:40.707,3,False
6362,11903,Autobiographer,2014-09-24T20:23:40.707,3,False
6363,16727,Autobiographer,2014-09-24T20:23:40.707,3,False
6364,10331,Autobiographer,2014-09-24T20:23:40.707,3,False
6365,24342,Autobiographer,2014-09-24T20:23:40.707,3,False
6366,4233,Autobiographer,2014-09-24T20:23:40.707,3,False
6367,6985,Autobiographer,2014-09-24T20:23:40.707,3,False
6368,7272,Autobiographer,2014-09-24T20:23:40.707,3,False
6369,15867,Autobiographer,2014-09-24T20:23:40.707,3,False
6370,6161,Autobiographer,2014-09-24T20:23:40.707,3,False
6371,20964,Autobiographer,2014-09-24T20:23:40.707,3,False
6372,26116,Autobiographer,2014-09-24T20:23:40.707,3,False
6373,791,Autobiographer,2014-09-24T20:23:40.707,3,False
6374,25619,Autobiographer,2014-09-24T20:23:40.707,3,False
6375,8799,Autobiographer,2014-09-24T20:23:40.707,3,False
6376,11116,Autobiographer,2014-09-24T20:23:40.707,3,False
6377,7954,Autobiographer,2014-09-24T20:23:40.707,3,False
6378,8233,Autobiographer,2014-09-24T20:23:40.707,3,False
6379,25096,Autobiographer,2014-09-24T20:23:40.707,3,False
6380,18202,Autobiographer,2014-09-24T20:23:40.707,3,False
6381,24967,Autobiographer,2014-09-24T20:23:40.707,3,False
6382,20285,Autobiographer,2014-09-24T20:23:40.707,3,False
6383,2106,Autobiographer,2014-09-24T20:23:40.707,3,False
6384,1815,Autobiographer,2014-09-24T20:23:40.707,3,False
6385,24702,Autobiographer,2014-09-24T20:23:40.707,3,False
6386,22309,Autobiographer,2014-09-24T20:23:40.707,3,False
6387,24797,Autobiographer,2014-09-24T20:23:40.707,3,False
6388,24500,Autobiographer,2014-09-24T20:23:40.707,3,False
6389,206,Autobiographer,2014-09-24T20:23:40.707,3,False
6390,13256,Autobiographer,2014-09-24T20:23:40.707,3,False
6391,18095,Autobiographer,2014-09-24T20:23:40.707,3,False
6392,7176,Autobiographer,2014-09-24T20:23:40.707,3,False
6393,4494,Autobiographer,2014-09-24T20:23:40.707,3,False
6394,7503,Autobiographer,2014-09-24T20:23:40.707,3,False
6395,13653,Autobiographer,2014-09-24T20:23:40.707,3,False
6396,15521,Autobiographer,2014-09-24T20:23:40.707,3,False
6397,5858,Autobiographer,2014-09-24T20:23:40.707,3,False
6398,4282,Autobiographer,2014-09-24T20:23:40.707,3,False
6399,16347,Autobiographer,2014-09-24T20:23:40.707,3,False
6400,19717,Autobiographer,2014-09-24T20:23:40.707,3,False
6401,24331,Autobiographer,2014-09-24T20:23:40.707,3,False
6402,24288,Autobiographer,2014-09-24T20:23:40.707,3,False
6403,23786,Autobiographer,2014-09-24T20:23:40.707,3,False
6404,15389,Autobiographer,2014-09-24T20:23:40.707,3,False
6405,21974,Autobiographer,2014-09-24T20:23:40.707,3,False
6406,21937,Autobiographer,2014-09-24T20:23:40.707,3,False
6407,2624,Autobiographer,2014-09-24T20:23:40.707,3,False
6408,5888,Autobiographer,2014-09-24T20:23:40.707,3,False
6409,20106,Autobiographer,2014-09-24T20:23:40.707,3,False
6410,405,Autobiographer,2014-09-24T20:23:40.707,3,False
6411,3183,Autobiographer,2014-09-24T20:23:40.707,3,False
6412,16162,Autobiographer,2014-09-24T20:23:40.707,3,False
6413,12708,Autobiographer,2014-09-24T20:23:40.707,3,False
6414,18176,Autobiographer,2014-09-24T20:23:40.707,3,False
6415,21468,Autobiographer,2014-09-24T20:23:40.707,3,False
6416,9746,Autobiographer,2014-09-24T20:23:40.707,3,False
6417,17856,Autobiographer,2014-09-24T20:23:40.707,3,False
6418,18316,Autobiographer,2014-09-24T20:23:40.707,3,False
6419,21278,Autobiographer,2014-09-24T20:23:40.707,3,False
6420,6285,Autobiographer,2014-09-24T20:23:40.707,3,False
6421,1868,Autobiographer,2014-09-24T20:23:40.707,3,False
6422,15706,Autobiographer,2014-09-24T20:23:40.707,3,False
6423,21062,Autobiographer,2014-09-24T20:23:40.707,3,False
6424,19819,Autobiographer,2014-09-24T20:23:40.707,3,False
6425,20531,Autobiographer,2014-09-24T20:23:40.707,3,False
6426,20066,Autobiographer,2014-09-24T20:23:40.707,3,False
6427,18324,Autobiographer,2014-09-24T20:23:40.707,3,False
6428,8336,Autobiographer,2014-09-24T20:23:40.707,3,False
6429,18569,Autobiographer,2014-09-24T20:23:40.707,3,False
6430,17092,Autobiographer,2014-09-24T20:23:40.707,3,False
6431,2533,Autobiographer,2014-09-24T20:23:40.707,3,False
6432,8051,Autobiographer,2014-09-24T20:23:40.707,3,False
6433,10667,Autobiographer,2014-09-24T20:23:40.707,3,False
6434,7971,Autobiographer,2014-09-24T20:23:40.707,3,False
6435,8834,Autobiographer,2014-09-24T20:23:40.707,3,False
6436,8640,Autobiographer,2014-09-24T20:23:40.707,3,False
6437,19737,Autobiographer,2014-09-24T20:23:40.707,3,False
6438,20389,Autobiographer,2014-09-24T20:23:40.707,3,False
6439,20386,Autobiographer,2014-09-24T20:23:40.707,3,False
6440,12258,Autobiographer,2014-09-24T20:23:40.707,3,False
6441,13853,Autobiographer,2014-09-24T20:23:40.707,3,False
6442,16822,Autobiographer,2014-09-24T20:23:40.707,3,False
6443,17323,Autobiographer,2014-09-24T20:23:40.707,3,False
6444,7735,Autobiographer,2014-09-24T20:23:40.707,3,False
6445,9651,Autobiographer,2014-09-24T20:23:40.707,3,False
6446,13785,Autobiographer,2014-09-24T20:23:40.707,3,False
6448,19986,Autobiographer,2014-09-24T20:23:40.707,3,False
6449,19935,Autobiographer,2014-09-24T20:23:40.707,3,False
6450,9946,Autobiographer,2014-09-24T20:23:40.707,3,False
6451,3573,Autobiographer,2014-09-24T20:23:40.707,3,False
6452,19641,Autobiographer,2014-09-24T20:23:40.707,3,False
6453,16502,Autobiographer,2014-09-24T20:23:40.707,3,False
6454,1372,Autobiographer,2014-09-24T20:23:40.707,3,False
6455,2113,Autobiographer,2014-09-24T20:23:40.707,3,False
6457,19643,Autobiographer,2014-09-24T20:23:40.707,3,False
6458,13346,Autobiographer,2014-09-24T20:23:40.707,3,False
6459,11834,Autobiographer,2014-09-24T20:23:40.707,3,False
6460,5158,Autobiographer,2014-09-24T20:23:40.707,3,False
6461,4270,Autobiographer,2014-09-24T20:23:40.707,3,False
6462,17046,Autobiographer,2014-09-24T20:23:40.707,3,False
6463,276,Autobiographer,2014-09-24T20:23:40.707,3,False
6464,11415,Autobiographer,2014-09-24T20:23:40.707,3,False
6465,5089,Autobiographer,2014-09-24T20:23:40.707,3,False
6466,10923,Autobiographer,2014-09-24T20:23:40.707,3,False
6467,9858,Autobiographer,2014-09-24T20:23:40.707,3,False
6468,4188,Autobiographer,2014-09-24T20:23:40.707,3,False
6469,9753,Autobiographer,2014-09-24T20:23:40.707,3,False
6470,6959,Autobiographer,2014-09-24T20:23:40.707,3,False
6471,2578,Autobiographer,2014-09-24T20:23:40.707,3,False
6472,12862,Autobiographer,2014-09-24T20:23:40.707,3,False
6473,12688,Autobiographer,2014-09-24T20:23:40.707,3,False
6474,1706,Autobiographer,2014-09-24T20:23:40.707,3,False
6475,2574,Autobiographer,2014-09-24T20:23:40.707,3,False
6476,17090,Autobiographer,2014-09-24T20:23:40.707,3,False
6477,17094,Autobiographer,2014-09-24T20:23:40.707,3,False
6478,16833,Autobiographer,2014-09-24T20:23:40.707,3,False
6479,16823,Autobiographer,2014-09-24T20:23:40.707,3,False
6480,16769,Autobiographer,2014-09-24T20:23:40.707,3,False
6481,16796,Autobiographer,2014-09-24T20:23:40.707,3,False
6482,9134,Autobiographer,2014-09-24T20:23:40.707,3,False
6483,11282,Autobiographer,2014-09-24T20:23:40.707,3,False
6484,16655,Autobiographer,2014-09-24T20:23:40.707,3,False
6485,5209,Autobiographer,2014-09-24T20:23:40.707,3,False
6486,16307,Autobiographer,2014-09-24T20:23:40.707,3,False
6487,16575,Autobiographer,2014-09-24T20:23:40.707,3,False
6488,10984,Autobiographer,2014-09-24T20:23:40.707,3,False
6489,11451,Autobiographer,2014-09-24T20:23:40.707,3,False
6490,541,Autobiographer,2014-09-24T20:23:40.707,3,False
6491,2936,Autobiographer,2014-09-24T20:23:40.707,3,False
6492,16128,Autobiographer,2014-09-24T20:23:40.707,3,False
6493,4546,Autobiographer,2014-09-24T20:23:40.707,3,False
6494,16369,Autobiographer,2014-09-24T20:23:40.707,3,False
6495,9459,Autobiographer,2014-09-24T20:23:40.707,3,False
6496,16248,Autobiographer,2014-09-24T20:23:40.707,3,False
6497,8470,Autobiographer,2014-09-24T20:23:40.707,3,False
6498,8876,Autobiographer,2014-09-24T20:23:40.707,3,False
6499,16031,Autobiographer,2014-09-24T20:23:40.707,3,False
6500,8330,Autobiographer,2014-09-24T20:23:40.707,3,False
6501,16187,Autobiographer,2014-09-24T20:23:40.707,3,False
6502,1678,Autobiographer,2014-09-24T20:23:40.707,3,False
6505,16116,Autobiographer,2014-09-24T20:23:40.707,3,False
6506,13406,Autobiographer,2014-09-24T20:23:40.707,3,False
6507,7030,Autobiographer,2014-09-24T20:23:40.707,3,False
6508,976,Autobiographer,2014-09-24T20:23:40.707,3,False
6509,227,Autobiographer,2014-09-24T20:23:40.707,3,False
6510,3927,Autobiographer,2014-09-24T20:23:40.707,3,False
6511,16082,Autobiographer,2014-09-24T20:23:40.707,3,False
6512,5146,Autobiographer,2014-09-24T20:23:40.707,3,False
6513,4040,Autobiographer,2014-09-24T20:23:40.707,3,False
6514,16045,Autobiographer,2014-09-24T20:23:40.707,3,False
6515,15992,Autobiographer,2014-09-24T20:23:40.707,3,False
6516,419,Autobiographer,2014-09-24T20:23:40.707,3,False
6517,12670,Autobiographer,2014-09-24T20:23:40.707,3,False
6518,9681,Autobiographer,2014-09-24T20:23:40.707,3,False
6519,15977,Autobiographer,2014-09-24T20:23:40.707,3,False
6520,11076,Autobiographer,2014-09-24T20:23:40.707,3,False
6521,6123,Autobiographer,2014-09-24T20:23:40.707,3,False
6523,1349,Autobiographer,2014-09-24T20:23:40.707,3,False
6524,7537,Autobiographer,2014-09-24T20:23:40.707,3,False
6525,15914,Autobiographer,2014-09-24T20:23:40.707,3,False
6526,15908,Autobiographer,2014-09-24T20:23:40.707,3,False
6527,13270,Autobiographer,2014-09-24T20:23:40.707,3,False
6528,4321,Autobiographer,2014-09-24T20:23:40.707,3,False
6529,9239,Autobiographer,2014-09-24T20:23:40.707,3,False
6530,4980,Autobiographer,2014-09-24T20:23:40.707,3,False
6531,15541,Autobiographer,2014-09-24T20:23:40.707,3,False
6532,12055,Autobiographer,2014-09-24T20:23:40.707,3,False
6533,7402,Autobiographer,2014-09-24T20:23:40.707,3,False
6534,15152,Autobiographer,2014-09-24T20:23:40.707,3,False
6535,5105,Autobiographer,2014-09-24T20:23:40.707,3,False
6536,5304,Autobiographer,2014-09-24T20:23:40.707,3,False
6537,13056,Autobiographer,2014-09-24T20:23:40.707,3,False
6538,11536,Autobiographer,2014-09-24T20:23:40.707,3,False
6539,5875,Autobiographer,2014-09-24T20:23:40.707,3,False
6540,3785,Autobiographer,2014-09-24T20:23:40.707,3,False
6541,12661,Autobiographer,2014-09-24T20:23:40.707,3,False
6542,10233,Autobiographer,2014-09-24T20:23:40.707,3,False
6543,11344,Autobiographer,2014-09-24T20:23:40.707,3,False
6544,8452,Autobiographer,2014-09-24T20:23:40.707,3,False
6545,12364,Autobiographer,2014-09-24T20:23:40.707,3,False
6546,12875,Autobiographer,2014-09-24T20:23:40.707,3,False
6547,13010,Autobiographer,2014-09-24T20:23:40.707,3,False
6548,9565,Autobiographer,2014-09-24T20:23:40.707,3,False
6549,6133,Autobiographer,2014-09-24T20:23:40.707,3,False
6550,556,Autobiographer,2014-09-24T20:23:40.707,3,False
6551,4157,Autobiographer,2014-09-24T20:23:40.707,3,False
6552,12541,Autobiographer,2014-09-24T20:23:40.707,3,False
6553,9998,Autobiographer,2014-09-24T20:23:40.707,3,False
6554,3185,Autobiographer,2014-09-24T20:23:40.707,3,False
6555,12433,Autobiographer,2014-09-24T20:23:40.707,3,False
6556,12227,Autobiographer,2014-09-24T20:23:40.707,3,False
6557,9585,Autobiographer,2014-09-24T20:23:40.707,3,False
6558,11891,Autobiographer,2014-09-24T20:23:40.707,3,False
6559,7926,Autobiographer,2014-09-24T20:23:40.707,3,False
6560,5183,Autobiographer,2014-09-24T20:23:40.707,3,False
6561,4947,Autobiographer,2014-09-24T20:23:40.707,3,False
6562,8827,Autobiographer,2014-09-24T20:23:40.707,3,False
6563,11952,Autobiographer,2014-09-24T20:23:40.707,3,False
6564,12218,Autobiographer,2014-09-24T20:23:40.707,3,False
6565,7221,Autobiographer,2014-09-24T20:23:40.707,3,False
6566,7551,Autobiographer,2014-09-24T20:23:40.707,3,False
6567,10939,Autobiographer,2014-09-24T20:23:40.707,3,False
6568,12110,Autobiographer,2014-09-24T20:23:40.707,3,False
6569,11538,Autobiographer,2014-09-24T20:23:40.707,3,False
6570,11349,Autobiographer,2014-09-24T20:23:40.707,3,False
6571,11636,Autobiographer,2014-09-24T20:23:40.707,3,False
6572,10943,Autobiographer,2014-09-24T20:23:40.707,3,False
6573,1565,Autobiographer,2014-09-24T20:23:40.707,3,False
6574,11017,Autobiographer,2014-09-24T20:23:40.707,3,False
6575,7650,Autobiographer,2014-09-24T20:23:40.707,3,False
6576,10993,Autobiographer,2014-09-24T20:23:40.707,3,False
6577,10445,Autobiographer,2014-09-24T20:23:40.707,3,False
6578,3825,Autobiographer,2014-09-24T20:23:40.707,3,False
6579,11205,Autobiographer,2014-09-24T20:23:40.707,3,False
6580,10411,Autobiographer,2014-09-24T20:23:40.707,3,False
6581,10137,Autobiographer,2014-09-24T20:23:40.707,3,False
6582,9100,Autobiographer,2014-09-24T20:23:40.707,3,False
6583,233,Autobiographer,2014-09-24T20:23:40.707,3,False
6584,9759,Autobiographer,2014-09-24T20:23:40.707,3,False
6585,10794,Autobiographer,2014-09-24T20:23:40.707,3,False
6586,7942,Autobiographer,2014-09-24T20:23:40.707,3,False
6587,7779,Autobiographer,2014-09-24T20:23:40.707,3,False
6588,9244,Autobiographer,2014-09-24T20:23:40.707,3,False
6589,10711,Autobiographer,2014-09-24T20:23:40.707,3,False
6590,10608,Autobiographer,2014-09-24T20:23:40.707,3,False
6591,41,Autobiographer,2014-09-24T20:23:40.707,3,False
6592,9854,Autobiographer,2014-09-24T20:23:40.707,3,False
6593,9594,Autobiographer,2014-09-24T20:23:40.707,3,False
6594,9576,Autobiographer,2014-09-24T20:23:40.707,3,False
6595,9354,Autobiographer,2014-09-24T20:23:40.707,3,False
6596,5963,Autobiographer,2014-09-24T20:23:40.707,3,False
6597,5459,Autobiographer,2014-09-24T20:23:40.707,3,False
6598,5656,Autobiographer,2014-09-24T20:23:40.707,3,False
6599,6416,Autobiographer,2014-09-24T20:23:40.707,3,False
6600,9022,Autobiographer,2014-09-24T20:23:40.707,3,False
6601,7975,Autobiographer,2014-09-24T20:23:40.707,3,False
6602,4596,Autobiographer,2014-09-24T20:23:40.707,3,False
6603,6142,Autobiographer,2014-09-24T20:23:40.707,3,False
6604,8789,Autobiographer,2014-09-24T20:23:40.707,3,False
6605,2844,Autobiographer,2014-09-24T20:23:40.707,3,False
6606,951,Autobiographer,2014-09-24T20:23:40.707,3,False
6607,8209,Autobiographer,2014-09-24T20:23:40.707,3,False
6608,3682,Autobiographer,2014-09-24T20:23:40.707,3,False
6609,2666,Autobiographer,2014-09-24T20:23:40.707,3,False
6610,8319,Autobiographer,2014-09-24T20:23:40.707,3,False
6611,4375,Autobiographer,2014-09-24T20:23:40.707,3,False
6612,8224,Autobiographer,2014-09-24T20:23:40.707,3,False
6613,438,Autobiographer,2014-09-24T20:23:40.707,3,False
6614,5479,Autobiographer,2014-09-24T20:23:40.707,3,False
6615,4377,Autobiographer,2014-09-24T20:23:40.707,3,False
6616,7982,Autobiographer,2014-09-24T20:23:40.707,3,False
6617,2120,Autobiographer,2014-09-24T20:23:40.707,3,False
6618,7841,Autobiographer,2014-09-24T20:23:40.707,3,False
6619,7734,Autobiographer,2014-09-24T20:23:40.707,3,False
6620,5422,Autobiographer,2014-09-24T20:23:40.707,3,False
6621,6912,Autobiographer,2014-09-24T20:23:40.707,3,False
6622,7072,Autobiographer,2014-09-24T20:23:40.707,3,False
6623,2026,Autobiographer,2014-09-24T20:23:40.707,3,False
6624,6942,Autobiographer,2014-09-24T20:23:40.707,3,False
6625,1360,Autobiographer,2014-09-24T20:23:40.707,3,False
6626,6880,Autobiographer,2014-09-24T20:23:40.707,3,False
6627,2137,Autobiographer,2014-09-24T20:23:40.707,3,False
6628,6151,Autobiographer,2014-09-24T20:23:40.707,3,False
6629,3451,Autobiographer,2014-09-24T20:23:40.707,3,False
6630,6630,Autobiographer,2014-09-24T20:23:40.707,3,False
6631,69,Autobiographer,2014-09-24T20:23:40.707,3,False
6632,1158,Autobiographer,2014-09-24T20:23:40.707,3,False
6633,5569,Autobiographer,2014-09-24T20:23:40.707,3,False
6634,5560,Autobiographer,2014-09-24T20:23:40.707,3,False
6635,4778,Autobiographer,2014-09-24T20:23:40.707,3,False
6636,5136,Autobiographer,2014-09-24T20:23:40.707,3,False
6637,2299,Autobiographer,2014-09-24T20:23:40.707,3,False
6638,4465,Autobiographer,2014-09-24T20:23:40.707,3,False
6639,1461,Autobiographer,2014-09-24T20:23:40.707,3,False
6640,4204,Autobiographer,2014-09-24T20:23:40.707,3,False
6641,4429,Autobiographer,2014-09-24T20:23:40.707,3,False
6642,189,Autobiographer,2014-09-24T20:23:40.707,3,False
6643,2931,Autobiographer,2014-09-24T20:23:40.707,3,False
6644,55,Autobiographer,2014-09-24T20:23:40.707,3,False
6645,4287,Autobiographer,2014-09-24T20:23:40.707,3,False
6646,3860,Autobiographer,2014-09-24T20:23:40.707,3,False
6647,4260,Autobiographer,2014-09-24T20:23:40.707,3,False
6648,2716,Autobiographer,2014-09-24T20:23:40.707,3,False
6649,3752,Autobiographer,2014-09-24T20:23:40.707,3,False
6650,3732,Autobiographer,2014-09-24T20:23:40.707,3,False
6651,2522,Autobiographer,2014-09-24T20:23:40.707,3,False
6652,3271,Autobiographer,2014-09-24T20:23:40.707,3,False
6653,860,Autobiographer,2014-09-24T20:23:40.707,3,False
6654,3329,Autobiographer,2014-09-24T20:23:40.707,3,False
6655,664,Autobiographer,2014-09-24T20:23:40.707,3,False
6656,2863,Autobiographer,2014-09-24T20:23:40.707,3,False
6657,3174,Autobiographer,2014-09-24T20:23:40.707,3,False
6658,3179,Autobiographer,2014-09-24T20:23:40.707,3,False
6659,2925,Autobiographer,2014-09-24T20:23:40.707,3,False
6660,2785,Autobiographer,2014-09-24T20:23:40.707,3,False
6661,63,Autobiographer,2014-09-24T20:23:40.707,3,False
6662,2679,Autobiographer,2014-09-24T20:23:40.707,3,False
6663,1051,Autobiographer,2014-09-24T20:23:40.707,3,False
6664,2452,Autobiographer,2014-09-24T20:23:40.707,3,False
6665,1012,Autobiographer,2014-09-24T20:23:40.707,3,False
6666,2410,Autobiographer,2014-09-24T20:23:40.707,3,False
6667,1500,Autobiographer,2014-09-24T20:23:40.707,3,False
6668,1603,Autobiographer,2014-09-24T20:23:40.707,3,False
6669,1856,Autobiographer,2014-09-24T20:23:40.707,3,False
6670,2188,Autobiographer,2014-09-24T20:23:40.707,3,False
6671,2155,Autobiographer,2014-09-24T20:23:40.707,3,False
6672,2038,Autobiographer,2014-09-24T20:23:40.707,3,False
6673,864,Autobiographer,2014-09-24T20:23:40.707,3,False
6674,1122,Autobiographer,2014-09-24T20:23:40.707,3,False
6675,1465,Autobiographer,2014-09-24T20:23:40.707,3,False
6676,1427,Autobiographer,2014-09-24T20:23:40.707,3,False
6677,1256,Autobiographer,2014-09-24T20:23:40.707,3,False
6678,1258,Autobiographer,2014-09-24T20:23:40.707,3,False
6679,384,Autobiographer,2014-09-24T20:23:40.707,3,False
6680,662,Autobiographer,2014-09-24T20:23:40.707,3,False
6681,803,Autobiographer,2014-09-24T20:23:40.707,3,False
6682,429,Autobiographer,2014-09-24T20:23:40.707,3,False
6683,560,Autobiographer,2014-09-24T20:23:40.707,3,False
6684,577,Autobiographer,2014-09-24T20:23:40.707,3,False
6685,218,Autobiographer,2014-09-24T20:23:40.707,3,False
6686,156,Autobiographer,2014-09-24T20:23:40.707,3,False
6687,374,Autobiographer,2014-09-24T20:23:40.707,3,False
6688,68,Autobiographer,2014-09-24T20:23:40.707,3,False
6689,3157,Autobiographer,2014-09-24T20:23:40.707,3,False
6690,5073,Autobiographer,2014-09-24T20:23:40.707,3,False
6691,8972,Autobiographer,2014-09-24T20:23:40.707,3,False
6692,10671,Autobiographer,2014-09-24T20:23:40.707,3,False
6693,11471,Critic,2014-09-25T03:10:08.157,3,False
6694,42360,Autobiographer,2014-09-25T06:45:13.503,3,False
6695,16789,Autobiographer,2014-09-25T09:20:07.970,3,False
6696,12189,Autobiographer,2014-09-25T09:55:53.380,3,False
6697,49209,Autobiographer,2014-09-25T14:19:54.323,3,False
6698,4348,Autobiographer,2014-09-25T14:53:53.573,3,False
6699,10251,Yearling,2014-09-25T15:08:37.973,2,False
6700,41253,Organizer,2014-09-25T20:43:06.573,3,False
6701,41253,Teacher,2014-09-25T21:18:05.913,3,False
6702,21196,Autobiographer,2014-09-25T21:33:31.707,3,False
6703,37496,Autobiographer,2014-09-25T22:44:55.113,3,False
6704,10251,Yearling,2014-09-26T09:27:08.343,2,False
6705,5169,Yearling,2014-09-26T17:13:44.440,2,False
6706,12638,Yearling,2014-09-27T01:29:14.660,2,False
6707,13413,Yearling,2014-09-27T03:11:43.313,2,False
6708,2232,Teacher,2014-09-27T11:32:55.413,3,False
6709,2836,Yearling,2014-09-27T22:30:29.087,2,False
6710,52676,Student,2014-09-27T23:32:00.363,3,False
6711,31356,Yearling,2014-09-28T21:12:06.680,2,False
6712,42761,Supporter,2014-09-29T13:17:18.107,3,False
6713,52676,Scholar,2014-09-29T14:08:59.547,3,False
6714,51929,Autobiographer,2014-09-29T14:57:02.913,3,False
6715,15499,Yearling,2014-09-29T15:14:08.810,2,False
6716,4077,Yearling,2014-09-29T19:58:50.577,2,False
6717,953,Popular Question,2014-09-29T21:09:17.567,3,False
6718,21011,Yearling,2014-09-30T01:53:44.040,2,False
6719,5248,Yearling,2014-09-30T01:53:44.040,2,False
6720,40707,Autobiographer,2014-09-30T07:56:23.493,3,False
6721,40707,Supporter,2014-09-30T07:56:23.493,3,False
6722,16096,Autobiographer,2014-09-30T09:47:21.343,3,False
6723,21456,Enthusiast,2014-09-30T10:22:26.393,2,False
6724,54830,Autobiographer,2014-09-30T11:26:31.977,3,False
6725,45233,Citizen Patrol,2014-09-30T11:34:07.757,3,False
6726,52676,Supporter,2014-09-30T12:00:46.050,3,False
6727,49132,Autobiographer,2014-09-30T15:14:40.403,3,False
6728,52969,Autobiographer,2014-09-30T17:43:18.590,3,False
6729,56708,Autobiographer,2014-09-30T18:32:27.650,3,False
6730,52676,Autobiographer,2014-09-30T19:04:29.453,3,False
6731,30887,Autobiographer,2014-09-30T20:09:30.937,3,False
6732,40423,Autobiographer,2014-09-30T22:32:38.510,3,False
6733,33,Explainer,2014-09-30T22:47:42.857,3,False
6734,56,Explainer,2014-09-30T22:47:42.857,3,False
6735,414,Explainer,2014-09-30T22:47:42.857,3,False
6736,453,Explainer,2014-09-30T22:47:42.857,3,False
6737,485,Explainer,2014-09-30T22:47:42.857,3,False
6738,836,Explainer,2014-09-30T22:47:42.857,3,False
6739,953,Explainer,2014-09-30T22:47:42.857,3,False
6740,971,Explainer,2014-09-30T22:47:42.857,3,False
6741,1811,Explainer,2014-09-30T22:47:42.857,3,False
6742,3826,Explainer,2014-09-30T22:47:42.857,3,False
6743,5349,Explainer,2014-09-30T22:47:42.857,3,False
6744,7497,Explainer,2014-09-30T22:47:42.857,3,False
6745,9377,Explainer,2014-09-30T22:47:42.857,3,False
6746,16228,Explainer,2014-09-30T22:47:42.857,3,False
6747,13609,Yearling,2014-10-01T06:38:22.580,2,False
6749,7350,Autobiographer,2014-10-01T10:51:10.890,3,False
6750,36631,Autobiographer,2014-10-01T12:53:51.753,3,False
6751,39970,Autobiographer,2014-10-01T13:46:06.763,3,False
6752,13641,Yearling,2014-10-01T14:05:26.890,2,False
6753,36782,Autobiographer,2014-10-01T15:17:28.580,3,False
6754,36782,Supporter,2014-10-01T15:17:28.580,3,False
6755,56825,Autobiographer,2014-10-01T19:37:29.343,3,False
6756,56857,Autobiographer,2014-10-02T07:15:17.703,3,False
6757,15905,Supporter,2014-10-02T07:45:15.430,3,False
6758,49857,Autobiographer,2014-10-02T15:32:41.773,3,False
6759,46223,Supporter,2014-10-03T00:38:31.707,3,False
6760,56920,Autobiographer,2014-10-03T05:11:08.003,3,False
6761,13695,Yearling,2014-10-03T10:11:42.503,2,False
6762,485,Nice Answer,2014-10-03T13:20:45.650,3,False
6763,47869,Autobiographer,2014-10-03T13:20:45.650,3,False
6764,47869,Supporter,2014-10-03T13:20:45.650,3,False
6765,56945,Autobiographer,2014-10-03T13:38:28.987,3,False
6766,56945,Supporter,2014-10-03T13:38:28.987,3,False
6767,485,Enlightened,2014-10-03T16:36:49.623,2,False
6768,56459,Autobiographer,2014-10-03T16:53:10.710,3,False
6769,55369,Autobiographer,2014-10-03T17:25:28.967,3,False
6770,56842,Autobiographer,2014-10-03T19:06:20.967,3,False
6771,21240,Yearling,2014-10-03T19:40:15.663,2,False
6772,56961,Autobiographer,2014-10-03T21:05:48.673,3,False
6773,56961,Supporter,2014-10-03T21:05:48.673,3,False
6774,29409,Editor,2014-10-03T21:53:04.423,3,False
6775,16243,Yearling,2014-10-03T23:07:35.757,2,False
6776,56967,Autobiographer,2014-10-04T02:57:31.743,3,False
6777,31553,Yearling,2014-10-04T07:23:14.283,2,False
6778,31559,Yearling,2014-10-04T11:25:33.760,2,False
6779,24507,Autobiographer,2014-10-04T11:40:41.977,3,False
6780,54129,Autobiographer,2014-10-05T04:44:02.343,3,False
6781,13768,Yearling,2014-10-05T15:05:46.937,2,False
6782,28182,Autobiographer,2014-10-05T15:38:06.383,3,False
6783,21082,Autobiographer,2014-10-05T18:29:13.493,3,False
6784,52676,Nice Question,2014-10-05T21:42:31.217,3,False
6785,53103,Autobiographer,2014-10-06T05:53:43.387,3,False
6786,55590,Autobiographer,2014-10-06T12:21:19.773,3,False
6787,57068,Autobiographer,2014-10-06T13:16:11.933,3,False
6788,31625,Yearling,2014-10-06T14:25:07.593,2,False
6789,26899,Yearling,2014-10-06T15:31:27.693,2,False
6790,12661,Yearling,2014-10-06T17:02:34.690,2,False
6791,37326,Autobiographer,2014-10-06T19:58:57.947,3,False
6792,12272,Yearling,2014-10-07T03:32:57.973,2,False
6793,4758,Yearling,2014-10-07T04:39:22.290,2,False
